Orthogroup	Arabidopsis_thaliana.TAIR10.pep.all	Mus_musculus-Cilia_proteome	Total
OG0003482	3	1	4
OG0003483	2	2	4
OG0003484	4	0	4
OG0003485	4	0	4
OG0003486	4	0	4
OG0003487	4	0	4
OG0003488	4	0	4
OG0003489	2	2	4
OG0003490	3	1	4
OG0003491	4	0	4
OG0003492	4	0	4
OG0003493	4	0	4
OG0003494	4	0	4
OG0003495	4	0	4
OG0003496	4	0	4
OG0003497	3	1	4
OG0003498	4	0	4
OG0003499	4	0	4
OG0003500	4	0	4
OG0003501	4	0	4
OG0003502	4	0	4
OG0003503	4	0	4
OG0003504	3	1	4
OG0003505	4	0	4
OG0003506	4	0	4
OG0003507	4	0	4
OG0003508	4	0	4
OG0003509	4	0	4
OG0003510	3	1	4
OG0003511	4	0	4
OG0003512	3	1	4
OG0003513	3	1	4
OG0003514	4	0	4
OG0003515	3	1	4
OG0003516	3	1	4
OG0003517	4	0	4
OG0003518	4	0	4
OG0003519	3	1	4
OG0003520	4	0	4
OG0003521	3	1	4
OG0003522	4	0	4
OG0003523	4	0	4
OG0003524	4	0	4
OG0003525	4	0	4
OG0003526	3	1	4
OG0003527	4	0	4
OG0003528	4	0	4
OG0003529	1	3	4
OG0003530	4	0	4
OG0003531	4	0	4
OG0003532	4	0	4
OG0003533	4	0	4
OG0003534	4	0	4
OG0003535	4	0	4
OG0003536	4	0	4
OG0003537	4	0	4
OG0003538	4	0	4
OG0003539	4	0	4
OG0003540	4	0	4
OG0003541	4	0	4
OG0003542	4	0	4
OG0003543	4	0	4
OG0003544	3	1	4
OG0003545	4	0	4
OG0003546	3	1	4
OG0003547	4	0	4
OG0003548	4	0	4
OG0003549	1	3	4
OG0003550	1	3	4
OG0003551	4	0	4
OG0003552	2	2	4
OG0003553	4	0	4
OG0003554	3	1	4
OG0003555	4	0	4
OG0003556	4	0	4
OG0003557	4	0	4
OG0003558	3	1	4
OG0003559	4	0	4
OG0003560	4	0	4
OG0003561	4	0	4
OG0003562	4	0	4
OG0003563	4	0	4
OG0003564	4	0	4
OG0003565	4	0	4
OG0003566	4	0	4
OG0003567	4	0	4
OG0003568	4	0	4
OG0003569	4	0	4
OG0003570	4	0	4
OG0003571	3	1	4
OG0003572	3	1	4
OG0003573	4	0	4
OG0003574	4	0	4
OG0003575	4	0	4
OG0003576	4	0	4
OG0003577	3	1	4
OG0003578	4	0	4
OG0003579	4	0	4
OG0003580	4	0	4
OG0003581	4	0	4
OG0003582	4	0	4
OG0003583	4	0	4
OG0003584	3	1	4
OG0003585	4	0	4
OG0003586	4	0	4
OG0003587	4	0	4
OG0003588	4	0	4
OG0003589	4	0	4
OG0003590	4	0	4
OG0003591	4	0	4
OG0003592	4	0	4
OG0003593	2	2	4
OG0003594	4	0	4
OG0003595	4	0	4
OG0003596	4	0	4
OG0003597	2	2	4
OG0003598	4	0	4
OG0003599	4	0	4
OG0003600	4	0	4
OG0003601	4	0	4
OG0003602	4	0	4
OG0003603	3	1	4
OG0003604	4	0	4
OG0003605	4	0	4
OG0003606	3	1	4
OG0003607	3	1	4
OG0003608	4	0	4
OG0003609	4	0	4
OG0003610	3	1	4
OG0003611	4	0	4
OG0003612	4	0	4
OG0003613	3	1	4
OG0003614	4	0	4
OG0003615	3	1	4
OG0003616	3	1	4
OG0003617	4	0	4
OG0003618	3	1	4
OG0003619	4	0	4
OG0003620	3	1	4
OG0003621	4	0	4
OG0003622	4	0	4
OG0003623	4	0	4
OG0003624	4	0	4
OG0003625	4	0	4
OG0003626	4	0	4
OG0003627	4	0	4
OG0003628	4	0	4
OG0003629	4	0	4
OG0003630	4	0	4
OG0003631	2	2	4
OG0003632	4	0	4
OG0003633	4	0	4
OG0003634	4	0	4
OG0003635	4	0	4
OG0003636	4	0	4
OG0003637	4	0	4
OG0003638	4	0	4
OG0003639	4	0	4
OG0003640	4	0	4
OG0003641	4	0	4
OG0003642	3	1	4
OG0003643	4	0	4
OG0003644	4	0	4
OG0003645	2	2	4
OG0003646	4	0	4
OG0003647	1	3	4
OG0003648	1	3	4
OG0003649	3	1	4
OG0003650	4	0	4
OG0003651	4	0	4
OG0003652	3	1	4
OG0003653	4	0	4
OG0003654	4	0	4
OG0003655	4	0	4
OG0003656	4	0	4
OG0003657	4	0	4
OG0003658	3	1	4
OG0003659	1	3	4
OG0003660	4	0	4
OG0003661	4	0	4
OG0003662	4	0	4
OG0003663	4	0	4
OG0003664	4	0	4
OG0003665	4	0	4
OG0003666	4	0	4
OG0003667	4	0	4
OG0003668	4	0	4
OG0003669	4	0	4
OG0003670	4	0	4
OG0003671	4	0	4
OG0003672	4	0	4
OG0003673	4	0	4
OG0003674	1	3	4
OG0003675	4	0	4
OG0003676	1	3	4
OG0003677	4	0	4
OG0003678	2	2	4
OG0003679	3	1	4
OG0003680	3	1	4
OG0003681	4	0	4
OG0003682	4	0	4
OG0003683	3	1	4
OG0003684	2	2	4
OG0003685	4	0	4
OG0003686	4	0	4
OG0003687	4	0	4
OG0003688	4	0	4
OG0003689	4	0	4
OG0003690	4	0	4
OG0003691	4	0	4
OG0003692	4	0	4
OG0003693	2	2	4
OG0003694	2	2	4
OG0003695	3	1	4
OG0003696	1	3	4
OG0003697	4	0	4
OG0003698	3	1	4
OG0003699	1	3	4
OG0003700	4	0	4
OG0003701	4	0	4
OG0003702	4	0	4
OG0003703	4	0	4
OG0003704	4	0	4
OG0003705	4	0	4
OG0003706	4	0	4
OG0003707	4	0	4
OG0003708	4	0	4
OG0003709	4	0	4
OG0003710	4	0	4
OG0003711	4	0	4
OG0003712	4	0	4
OG0003713	4	0	4
OG0003714	4	0	4
OG0003715	4	0	4
OG0003716	4	0	4
OG0003717	3	1	4
OG0003718	4	0	4
OG0003719	4	0	4
OG0003720	4	0	4
OG0003721	4	0	4
OG0003722	4	0	4
OG0003723	4	0	4
OG0003724	4	0	4
OG0003725	4	0	4
OG0003726	4	0	4
OG0003727	2	2	4
OG0003728	3	1	4
OG0003729	4	0	4
OG0003730	4	0	4
OG0003731	4	0	4
OG0003732	3	1	4
OG0003733	1	3	4
OG0003734	3	1	4
OG0003735	4	0	4
OG0003736	1	3	4
OG0003737	3	1	4
OG0003738	2	2	4
OG0003739	4	0	4
OG0003740	4	0	4
OG0003741	4	0	4
OG0003742	4	0	4
OG0003743	4	0	4
OG0003744	4	0	4
OG0003745	4	0	4
OG0003746	4	0	4
OG0003747	4	0	4
OG0003748	3	1	4
OG0003749	4	0	4
OG0003750	3	1	4
OG0003751	4	0	4
OG0003752	4	0	4
OG0003753	4	0	4
OG0003754	4	0	4
OG0003755	3	1	4
OG0003756	1	3	4
OG0003757	4	0	4
OG0003758	3	1	4
OG0003759	3	1	4
OG0003760	1	3	4
OG0003761	4	0	4
OG0003762	4	0	4
OG0003763	4	0	4
OG0003764	4	0	4
OG0003765	2	2	4
OG0003766	1	3	4
OG0003767	4	0	4
OG0003768	4	0	4
OG0003769	4	0	4
OG0003770	4	0	4
OG0003771	4	0	4
OG0003772	3	1	4
OG0003773	4	0	4
OG0003774	3	1	4
OG0003775	2	2	4
OG0003776	3	1	4
OG0003777	4	0	4
OG0003778	1	3	4
OG0003779	3	1	4
OG0003780	4	0	4
OG0003781	4	0	4
OG0003782	4	0	4
OG0003783	1	3	4
OG0003784	3	1	4
OG0003785	4	0	4
OG0003786	4	0	4
OG0003787	4	0	4
OG0003788	4	0	4
OG0003789	4	0	4
OG0003790	4	0	4
OG0003791	4	0	4
OG0003792	4	0	4
OG0003793	2	2	4
OG0003794	1	3	4
OG0003795	4	0	4
OG0003796	4	0	4
OG0003797	4	0	4
OG0003798	2	2	4
OG0003799	3	1	4
OG0003800	4	0	4
OG0003801	4	0	4
OG0003802	4	0	4
OG0003803	4	0	4
OG0003804	4	0	4
OG0003805	4	0	4
OG0003806	4	0	4
OG0003807	2	2	4
OG0003808	4	0	4
OG0003809	4	0	4
OG0003810	2	2	4
OG0003811	3	1	4
OG0003812	2	2	4
OG0003813	4	0	4
OG0003814	1	3	4
OG0003815	4	0	4
OG0003816	4	0	4
OG0003817	4	0	4
OG0003818	4	0	4
OG0003819	4	0	4
OG0003820	4	0	4
OG0003821	4	0	4
OG0003822	4	0	4
OG0003823	2	2	4
OG0003824	4	0	4
OG0003825	4	0	4
OG0003826	4	0	4
OG0003827	3	1	4
OG0003828	4	0	4
OG0003829	4	0	4
OG0003830	4	0	4
OG0003831	4	0	4
OG0003832	3	1	4
OG0003833	1	3	4
OG0003834	4	0	4
OG0003835	4	0	4
OG0003836	4	0	4
OG0003837	4	0	4
OG0003838	3	1	4
OG0003839	0	4	4
OG0003840	0	4	4
OG0003841	0	4	4
OG0003842	0	4	4
OG0003843	0	4	4
OG0003844	0	4	4
OG0003845	0	4	4
OG0003846	0	4	4
OG0003847	0	4	4
OG0003848	0	4	4
OG0003849	0	4	4
OG0003850	0	4	4
OG0003851	0	4	4
OG0003852	0	4	4
OG0003853	0	4	4
OG0003854	0	4	4
OG0003855	0	4	4
OG0003856	0	4	4
OG0003857	0	4	4
OG0003858	0	4	4
OG0003859	0	4	4
OG0003860	0	4	4
OG0003861	0	4	4
OG0003862	0	4	4
OG0003863	0	4	4
OG0003864	0	4	4
OG0003865	0	4	4
OG0003866	0	4	4
OG0003867	0	4	4
OG0003868	0	4	4
OG0003869	0	4	4
OG0003870	0	4	4
OG0003871	0	4	4
OG0003872	0	4	4
OG0003873	0	4	4
OG0003874	0	4	4
OG0003875	0	4	4
OG0003876	0	4	4
OG0003877	0	4	4
OG0003878	0	4	4
OG0003879	0	4	4
OG0003880	0	4	4
OG0003881	0	4	4
OG0003882	0	4	4
OG0003883	0	4	4
OG0003884	0	4	4
OG0003885	0	4	4
OG0003886	0	4	4
OG0003887	0	4	4
OG0003888	0	4	4
OG0003889	0	4	4
OG0003890	0	4	4
OG0003891	0	4	4
OG0003892	0	4	4
OG0003893	0	4	4
OG0003894	0	4	4
OG0003895	0	4	4
OG0003896	0	4	4
OG0003897	0	4	4
OG0003898	0	4	4
OG0003899	0	4	4
OG0003900	0	4	4
OG0003901	0	4	4
OG0003902	0	4	4
OG0003903	0	4	4
OG0003904	0	4	4
OG0003905	0	4	4
OG0003906	0	4	4
OG0003907	0	4	4
OG0003908	0	4	4
OG0003909	0	4	4
OG0003910	0	4	4
OG0003911	0	4	4
OG0003912	2	1	3
OG0003913	2	1	3
OG0003914	3	0	3
OG0003915	3	0	3
OG0003916	3	0	3
OG0003917	3	0	3
OG0003918	3	0	3
OG0003919	3	0	3
OG0003920	3	0	3
OG0003921	3	0	3
OG0003922	3	0	3
OG0003923	3	0	3
OG0003924	3	0	3
OG0003925	3	0	3
OG0003926	2	1	3
OG0003927	3	0	3
OG0003928	3	0	3
OG0003929	2	1	3
OG0003930	3	0	3
OG0003931	3	0	3
OG0003932	3	0	3
OG0003933	3	0	3
OG0003934	2	1	3
OG0003935	3	0	3
OG0003936	3	0	3
OG0003937	3	0	3
OG0003938	3	0	3
OG0003939	3	0	3
OG0003940	3	0	3
OG0003941	3	0	3
OG0003942	2	1	3
OG0003943	3	0	3
OG0003944	3	0	3
OG0003945	3	0	3
OG0003946	3	0	3
OG0003947	3	0	3
OG0003948	3	0	3
OG0003949	3	0	3
OG0003950	3	0	3
OG0003951	3	0	3
OG0003952	3	0	3
OG0003953	3	0	3
OG0003954	2	1	3
OG0003955	3	0	3
OG0003956	3	0	3
OG0003957	1	2	3
OG0003958	2	1	3
OG0003959	2	1	3
OG0003960	3	0	3
OG0003961	3	0	3
OG0003962	3	0	3
OG0003963	3	0	3
OG0003964	3	0	3
OG0003965	3	0	3
OG0003966	3	0	3
OG0003967	3	0	3
OG0003968	3	0	3
OG0003969	3	0	3
OG0003970	3	0	3
OG0003971	3	0	3
OG0003972	3	0	3
OG0003973	3	0	3
OG0003974	1	2	3
OG0003975	3	0	3
OG0003976	2	1	3
OG0003977	1	2	3
OG0003978	2	1	3
OG0003979	3	0	3
OG0003980	3	0	3
OG0003981	3	0	3
OG0003982	3	0	3
OG0003983	3	0	3
OG0003984	3	0	3
OG0003985	3	0	3
OG0003986	3	0	3
OG0003987	3	0	3
OG0003988	3	0	3
OG0003989	3	0	3
OG0003990	2	1	3
OG0003991	2	1	3
OG0003992	3	0	3
OG0003993	3	0	3
OG0003994	3	0	3
OG0003995	3	0	3
OG0003996	3	0	3
OG0003997	2	1	3
OG0003998	3	0	3
OG0003999	3	0	3
OG0004000	3	0	3
OG0004001	3	0	3
OG0004002	2	1	3
OG0004003	3	0	3
OG0004004	1	2	3
OG0004005	2	1	3
OG0004006	3	0	3
OG0004007	3	0	3
OG0004008	3	0	3
OG0004009	2	1	3
OG0004010	3	0	3
OG0004011	3	0	3
OG0004012	3	0	3
OG0004013	3	0	3
OG0004014	1	2	3
OG0004015	3	0	3
OG0004016	3	0	3
OG0004017	3	0	3
OG0004018	3	0	3
OG0004019	3	0	3
OG0004020	3	0	3
OG0004021	3	0	3
OG0004022	3	0	3
OG0004023	3	0	3
OG0004024	3	0	3
OG0004025	3	0	3
OG0004026	3	0	3
OG0004027	3	0	3
OG0004028	3	0	3
OG0004029	3	0	3
OG0004030	3	0	3
OG0004031	3	0	3
OG0004032	3	0	3
OG0004033	3	0	3
OG0004034	3	0	3
OG0004035	3	0	3
OG0004036	3	0	3
OG0004037	3	0	3
OG0004038	3	0	3
OG0004039	3	0	3
OG0004040	3	0	3
OG0004041	3	0	3
OG0004042	3	0	3
OG0004043	3	0	3
OG0004044	3	0	3
OG0004045	3	0	3
OG0004046	2	1	3
OG0004047	2	1	3
OG0004048	3	0	3
OG0004049	3	0	3
OG0004050	3	0	3
OG0004051	3	0	3
OG0004052	3	0	3
OG0004053	3	0	3
OG0004054	3	0	3
OG0004055	3	0	3
OG0004056	1	2	3
OG0004057	2	1	3
OG0004058	3	0	3
OG0004059	3	0	3
OG0004060	3	0	3
OG0004061	3	0	3
OG0004062	3	0	3
OG0004063	3	0	3
OG0004064	2	1	3
OG0004065	1	2	3
OG0004066	3	0	3
OG0004067	3	0	3
OG0004068	3	0	3
OG0004069	3	0	3
OG0004070	3	0	3
OG0004071	3	0	3
OG0004072	3	0	3
OG0004073	3	0	3
OG0004074	3	0	3
OG0004075	3	0	3
OG0004076	3	0	3
OG0004077	3	0	3
OG0004078	3	0	3
OG0004079	3	0	3
OG0004080	3	0	3
OG0004081	3	0	3
OG0004082	3	0	3
OG0004083	3	0	3
OG0004084	3	0	3
OG0004085	3	0	3
OG0004086	3	0	3
OG0004087	3	0	3
OG0004088	3	0	3
OG0004089	3	0	3
OG0004090	3	0	3
OG0004091	3	0	3
OG0004092	3	0	3
OG0004093	3	0	3
OG0004094	2	1	3
OG0004095	3	0	3
OG0004096	3	0	3
OG0004097	3	0	3
OG0004098	3	0	3
OG0004099	3	0	3
OG0004100	3	0	3
OG0004101	3	0	3
OG0004102	2	1	3
OG0004103	2	1	3
OG0004104	3	0	3
OG0004105	3	0	3
OG0004106	3	0	3
OG0004107	3	0	3
OG0004108	3	0	3
OG0004109	3	0	3
OG0004110	3	0	3
OG0004111	2	1	3
OG0004112	3	0	3
OG0004113	3	0	3
OG0004114	3	0	3
OG0004115	1	2	3
OG0004116	3	0	3
OG0004117	3	0	3
OG0004118	3	0	3
OG0004119	3	0	3
OG0004120	3	0	3
OG0004121	3	0	3
OG0004122	3	0	3
OG0004123	2	1	3
OG0004124	3	0	3
OG0004125	3	0	3
OG0004126	3	0	3
OG0004127	1	2	3
OG0004128	3	0	3
OG0004129	3	0	3
OG0004130	3	0	3
OG0004131	3	0	3
OG0004132	3	0	3
OG0004133	3	0	3
OG0004134	3	0	3
OG0004135	3	0	3
OG0004136	3	0	3
OG0004137	3	0	3
OG0004138	2	1	3
OG0004139	3	0	3
OG0004140	3	0	3
OG0004141	3	0	3
OG0004142	3	0	3
OG0004143	3	0	3
OG0004144	3	0	3
OG0004145	3	0	3
OG0004146	3	0	3
OG0004147	3	0	3
OG0004148	3	0	3
OG0004149	3	0	3
OG0004150	3	0	3
OG0004151	3	0	3
OG0004152	3	0	3
OG0004153	3	0	3
OG0004154	3	0	3
OG0004155	3	0	3
OG0004156	1	2	3
OG0004157	3	0	3
OG0004158	3	0	3
OG0004159	3	0	3
OG0004160	3	0	3
OG0004161	3	0	3
OG0004162	3	0	3
OG0004163	2	1	3
OG0004164	3	0	3
OG0004165	3	0	3
OG0004166	3	0	3
OG0004167	3	0	3
OG0004168	3	0	3
OG0004169	3	0	3
OG0004170	3	0	3
OG0004171	3	0	3
OG0004172	3	0	3
OG0004173	3	0	3
OG0004174	3	0	3
OG0004175	3	0	3
OG0004176	3	0	3
OG0004177	3	0	3
OG0004178	3	0	3
OG0004179	3	0	3
OG0004180	3	0	3
OG0004181	3	0	3
OG0004182	3	0	3
OG0004183	3	0	3
OG0004184	3	0	3
OG0004185	3	0	3
OG0004186	3	0	3
OG0004187	3	0	3
OG0004188	3	0	3
OG0004189	3	0	3
OG0004190	3	0	3
OG0004191	3	0	3
OG0004192	3	0	3
OG0004193	3	0	3
OG0004194	3	0	3
OG0004195	3	0	3
OG0004196	3	0	3
OG0004197	3	0	3
OG0004198	3	0	3
OG0004199	3	0	3
OG0004200	3	0	3
OG0004201	3	0	3
OG0004202	3	0	3
OG0004203	1	2	3
OG0004204	3	0	3
OG0004205	3	0	3
OG0004206	3	0	3
OG0004207	3	0	3
OG0004208	3	0	3
OG0004209	2	1	3
OG0004210	3	0	3
OG0004211	3	0	3
OG0004212	3	0	3
OG0004213	2	1	3
OG0004214	2	1	3
OG0004215	3	0	3
OG0004216	1	2	3
OG0004217	3	0	3
OG0004218	3	0	3
OG0004219	2	1	3
OG0004220	3	0	3
OG0004221	3	0	3
OG0004222	3	0	3
OG0004223	2	1	3
OG0004224	1	2	3
OG0004225	3	0	3
OG0004226	3	0	3
OG0004227	3	0	3
OG0004228	3	0	3
OG0004229	3	0	3
OG0004230	3	0	3
OG0004231	3	0	3
OG0004232	3	0	3
OG0004233	1	2	3
OG0004234	3	0	3
OG0004235	3	0	3
OG0004236	3	0	3
OG0004237	3	0	3
OG0004238	3	0	3
OG0004239	3	0	3
OG0004240	3	0	3
OG0004241	3	0	3
OG0004242	3	0	3
OG0004243	3	0	3
OG0004244	3	0	3
OG0004245	2	1	3
OG0004246	3	0	3
OG0004247	3	0	3
OG0004248	3	0	3
OG0004249	3	0	3
OG0004250	3	0	3
OG0004251	3	0	3
OG0004252	3	0	3
OG0004253	3	0	3
OG0004254	3	0	3
OG0004255	3	0	3
OG0004256	3	0	3
OG0004257	3	0	3
OG0004258	3	0	3
OG0004259	3	0	3
OG0004260	3	0	3
OG0004261	3	0	3
OG0004262	3	0	3
OG0004263	3	0	3
OG0004264	3	0	3
OG0004265	3	0	3
OG0004266	3	0	3
OG0004267	3	0	3
OG0004268	3	0	3
OG0004269	2	1	3
OG0004270	3	0	3
OG0004271	3	0	3
OG0004272	3	0	3
OG0004273	3	0	3
OG0004274	3	0	3
OG0004275	2	1	3
OG0004276	2	1	3
OG0004277	3	0	3
OG0004278	3	0	3
OG0004279	3	0	3
OG0004280	3	0	3
OG0004281	1	2	3
OG0004282	3	0	3
OG0004283	3	0	3
OG0004284	2	1	3
OG0004285	3	0	3
OG0004286	1	2	3
OG0004287	3	0	3
OG0004288	3	0	3
OG0004289	1	2	3
OG0004290	2	1	3
OG0004291	3	0	3
OG0004292	3	0	3
OG0004293	3	0	3
OG0004294	3	0	3
OG0004295	3	0	3
OG0004296	3	0	3
OG0004297	3	0	3
OG0004298	3	0	3
OG0004299	3	0	3
OG0004300	3	0	3
OG0004301	3	0	3
OG0004302	1	2	3
OG0004303	3	0	3
OG0004304	3	0	3
OG0004305	3	0	3
OG0004306	2	1	3
OG0004307	3	0	3
OG0004308	3	0	3
OG0004309	3	0	3
OG0004310	3	0	3
OG0004311	3	0	3
OG0004312	3	0	3
OG0004313	2	1	3
OG0004314	3	0	3
OG0004315	3	0	3
OG0004316	2	1	3
OG0004317	3	0	3
OG0004318	3	0	3
OG0004319	1	2	3
OG0004320	3	0	3
OG0004321	3	0	3
OG0004322	3	0	3
OG0004323	3	0	3
OG0004324	1	2	3
OG0004325	3	0	3
OG0004326	3	0	3
OG0004327	3	0	3
OG0004328	3	0	3
OG0004329	3	0	3
OG0004330	3	0	3
OG0004331	3	0	3
OG0004332	3	0	3
OG0004333	3	0	3
OG0004334	3	0	3
OG0004335	3	0	3
OG0004336	3	0	3
OG0004337	3	0	3
OG0004338	3	0	3
OG0004339	3	0	3
OG0004340	3	0	3
OG0004341	3	0	3
OG0004342	3	0	3
OG0004343	3	0	3
OG0004344	3	0	3
OG0004345	3	0	3
OG0004346	3	0	3
OG0004347	3	0	3
OG0004348	3	0	3
OG0004349	3	0	3
OG0004350	3	0	3
OG0004351	2	1	3
OG0004352	2	1	3
OG0004353	3	0	3
OG0004354	3	0	3
OG0004355	3	0	3
OG0004356	3	0	3
OG0004357	3	0	3
OG0004358	3	0	3
OG0004359	2	1	3
OG0004360	3	0	3
OG0004361	3	0	3
OG0004362	3	0	3
OG0004363	3	0	3
OG0004364	3	0	3
OG0004365	2	1	3
OG0004366	3	0	3
OG0004367	3	0	3
OG0004368	3	0	3
OG0004369	3	0	3
OG0004370	3	0	3
OG0004371	3	0	3
OG0004372	3	0	3
OG0004373	3	0	3
OG0004374	3	0	3
OG0004375	3	0	3
OG0004376	3	0	3
OG0004377	3	0	3
OG0004378	3	0	3
OG0004379	3	0	3
OG0004380	3	0	3
OG0004381	3	0	3
OG0004382	3	0	3
OG0004383	3	0	3
OG0004384	3	0	3
OG0004385	3	0	3
OG0004386	3	0	3
OG0004387	1	2	3
OG0004388	3	0	3
OG0004389	3	0	3
OG0004390	3	0	3
OG0004391	3	0	3
OG0004392	3	0	3
OG0004393	3	0	3
OG0004394	2	1	3
OG0004395	2	1	3
OG0004396	1	2	3
OG0004397	3	0	3
OG0004398	3	0	3
OG0004399	3	0	3
OG0004400	3	0	3
OG0004401	3	0	3
OG0004402	3	0	3
OG0004403	3	0	3
OG0004404	1	2	3
OG0004405	3	0	3
OG0004406	3	0	3
OG0004407	3	0	3
OG0004408	3	0	3
OG0004409	3	0	3
OG0004410	2	1	3
OG0004411	2	1	3
OG0004412	3	0	3
OG0004413	3	0	3
OG0004414	3	0	3
OG0004415	3	0	3
OG0004416	3	0	3
OG0004417	3	0	3
OG0004418	3	0	3
OG0004419	3	0	3
OG0004420	2	1	3
OG0004421	3	0	3
OG0004422	3	0	3
OG0004423	3	0	3
OG0004424	2	1	3
OG0004425	3	0	3
OG0004426	3	0	3
OG0004427	3	0	3
OG0004428	3	0	3
OG0004429	3	0	3
OG0004430	3	0	3
OG0004431	3	0	3
OG0004432	3	0	3
OG0004433	3	0	3
OG0004434	3	0	3
OG0004435	3	0	3
OG0004436	3	0	3
OG0004437	2	1	3
OG0004438	3	0	3
OG0004439	3	0	3
OG0004440	3	0	3
OG0004441	2	1	3
OG0004442	3	0	3
OG0004443	3	0	3
OG0004444	3	0	3
OG0004445	3	0	3
OG0004446	3	0	3
OG0004447	3	0	3
OG0004448	3	0	3
OG0004449	3	0	3
OG0004450	3	0	3
OG0004451	3	0	3
OG0004452	3	0	3
OG0004453	3	0	3
OG0004454	3	0	3
OG0004455	3	0	3
OG0004456	3	0	3
OG0004457	3	0	3
OG0004458	3	0	3
OG0004459	3	0	3
OG0004460	3	0	3
OG0004461	3	0	3
OG0004462	3	0	3
OG0004463	3	0	3
OG0004464	1	2	3
OG0004465	3	0	3
OG0004466	3	0	3
OG0004467	3	0	3
OG0004468	3	0	3
OG0004469	3	0	3
OG0004470	3	0	3
OG0004471	3	0	3
OG0004472	3	0	3
OG0004473	3	0	3
OG0004474	3	0	3
OG0004475	3	0	3
OG0004476	3	0	3
OG0004477	1	2	3
OG0004478	3	0	3
OG0004479	3	0	3
OG0004480	3	0	3
OG0004481	3	0	3
OG0004482	3	0	3
OG0004483	2	1	3
OG0004484	3	0	3
OG0004485	3	0	3
OG0004486	3	0	3
OG0004487	3	0	3
OG0004488	3	0	3
OG0004489	2	1	3
OG0004490	3	0	3
OG0004491	3	0	3
OG0004492	3	0	3
OG0004493	3	0	3
OG0004494	3	0	3
OG0004495	3	0	3
OG0004496	3	0	3
OG0004497	3	0	3
OG0004498	3	0	3
OG0004499	3	0	3
OG0004500	3	0	3
OG0004501	1	2	3
OG0004502	3	0	3
OG0004503	3	0	3
OG0004504	3	0	3
OG0004505	3	0	3
OG0004506	3	0	3
OG0004507	2	1	3
OG0004508	3	0	3
OG0004509	3	0	3
OG0004510	3	0	3
OG0004511	1	2	3
OG0004512	3	0	3
OG0004513	3	0	3
OG0004514	3	0	3
OG0004515	3	0	3
OG0004516	3	0	3
OG0004517	3	0	3
OG0004518	3	0	3
OG0004519	3	0	3
OG0004520	3	0	3
OG0004521	3	0	3
OG0004522	3	0	3
OG0004523	3	0	3
OG0004524	3	0	3
OG0004525	3	0	3
OG0004526	3	0	3
OG0004527	3	0	3
OG0004528	3	0	3
OG0004529	3	0	3
OG0004530	3	0	3
OG0004531	3	0	3
OG0004532	3	0	3
OG0004533	3	0	3
OG0004534	3	0	3
OG0004535	3	0	3
OG0004536	2	1	3
OG0004537	3	0	3
OG0004538	3	0	3
OG0004539	3	0	3
OG0004540	3	0	3
OG0004541	2	1	3
OG0004542	2	1	3
OG0004543	3	0	3
OG0004544	3	0	3
OG0004545	3	0	3
OG0004546	3	0	3
OG0004547	3	0	3
OG0004548	3	0	3
OG0004549	3	0	3
OG0004550	3	0	3
OG0004551	3	0	3
OG0004552	3	0	3
OG0004553	3	0	3
OG0004554	3	0	3
OG0004555	3	0	3
OG0004556	3	0	3
OG0004557	3	0	3
OG0004558	2	1	3
OG0004559	3	0	3
OG0004560	3	0	3
OG0004561	3	0	3
OG0004562	3	0	3
OG0004563	3	0	3
OG0004564	3	0	3
OG0004565	3	0	3
OG0004566	3	0	3
OG0004567	3	0	3
OG0004568	3	0	3
OG0004569	3	0	3
OG0004570	3	0	3
OG0004571	3	0	3
OG0004572	3	0	3
OG0004573	2	1	3
OG0004574	3	0	3
OG0004575	3	0	3
OG0004576	3	0	3
OG0004577	3	0	3
OG0004578	3	0	3
OG0004579	2	1	3
OG0004580	3	0	3
OG0004581	3	0	3
OG0004582	3	0	3
OG0004583	3	0	3
OG0004584	3	0	3
OG0004585	3	0	3
OG0004586	3	0	3
OG0004587	3	0	3
OG0004588	3	0	3
OG0004589	3	0	3
OG0004590	3	0	3
OG0004591	3	0	3
OG0004592	1	2	3
OG0004593	3	0	3
OG0004594	2	1	3
OG0004595	3	0	3
OG0004596	3	0	3
OG0004597	3	0	3
OG0004598	3	0	3
OG0004599	2	1	3
OG0004600	3	0	3
OG0004601	3	0	3
OG0004602	3	0	3
OG0004603	3	0	3
OG0004604	3	0	3
OG0004605	3	0	3
OG0004606	3	0	3
OG0004607	3	0	3
OG0004608	3	0	3
OG0004609	3	0	3
OG0004610	3	0	3
OG0004611	3	0	3
OG0004612	3	0	3
OG0004613	3	0	3
OG0004614	2	1	3
OG0004615	3	0	3
OG0004616	3	0	3
OG0004617	3	0	3
OG0004618	3	0	3
OG0004619	3	0	3
OG0004620	3	0	3
OG0004621	1	2	3
OG0004622	3	0	3
OG0004623	3	0	3
OG0004624	3	0	3
OG0004625	3	0	3
OG0004626	3	0	3
OG0004627	2	1	3
OG0004628	3	0	3
OG0004629	2	1	3
OG0004630	3	0	3
OG0004631	3	0	3
OG0004632	3	0	3
OG0004633	3	0	3
OG0004634	3	0	3
OG0004635	3	0	3
OG0004636	3	0	3
OG0004637	3	0	3
OG0004638	3	0	3
OG0004639	1	2	3
OG0004640	3	0	3
OG0004641	3	0	3
OG0004642	3	0	3
OG0004643	3	0	3
